model_name,model_display_name,trial,stage,final_val_acc,best_val_acc,final_val_f1,best_val_f1,final_val_f2,best_val_f2,final_val_precision,final_val_recall,final_generalization_gap,val_acc_std,convergence_epoch,trial_time,history,optimizer,learning_rate,batch_size,hidden_dim,weight_decay,dropout,mixup_alpha,gradient_clipping,label_smoothing,use_ema,ema_decay,lr_schedule,warmup_epochs
efficientnet,EfficientNet-B0,1,2,83.56164383561644,84.93150684931507,0.8362381790270668,0.8497676406768195,0.8354230256229855,0.849469794754535,0.8405288612016144,0.8356164383561644,11.654757075545291,8.400047790016306,23,377.16409826278687,"{'train_loss': [1.410485483351208, 1.1066467080797469, 0.9091477223805019, 0.8061745975698743, 0.8067123052619752, 0.7188680214541299, 0.6572254186584836, 0.6232522584143139, 0.5904815296332041, 0.6317585075185412, 0.5758571724096934, 0.47152248663561686, 0.4955391280707859, 0.5460546974624906, 0.536210202745029, 0.458057654045877, 0.35059584074077155, 0.5436866783670017, 0.31548991089775447, 0.379044144458714, 0.27426615818625405, 0.4217789034758295, 0.4019703148376374, 0.38710813046920867], 'val_loss': [1.5741614773869514, 1.09750384837389, 0.830686055123806, 0.7130200788378716, 0.7004313915967941, 0.5914322510361671, 0.6043892428278923, 0.5493766516447067, 0.5977453161031008, 0.5560660511255264, 0.6949691325426102, 0.4799586571753025, 0.49648289754986763, 0.5462373569607735, 0.49766288697719574, 0.4599224478006363, 0.5093094632029533, 0.6111160144209862, 0.4382161721587181, 0.5350177809596062, 0.46031641215085983, 0.509203664958477, 0.44344376772642136, 0.4393313303589821], 'train_acc': [39.711465451784356, 62.794229309035686, 69.32422171602126, 75.17084282460137, 75.24677296886864, 80.78967350037965, 82.61199696279422, 83.82687927107061, 85.041761579347, 83.5990888382688, 87.31966590736522, 90.20501138952164, 90.66059225512528, 90.73652239939256, 91.41989369779803, 92.78663629460895, 94.76082004555809, 90.50873196659073, 95.8997722095672, 92.48291571753987, 95.14047076689445, 93.47000759301443, 93.39407744874715, 95.21640091116173], 'val_acc': [44.74885844748859, 63.470319634703195, 68.94977168949772, 73.97260273972603, 74.42922374429224, 76.25570776255708, 80.82191780821918, 75.34246575342466, 76.71232876712328, 78.53881278538813, 77.62557077625571, 79.90867579908675, 83.10502283105023, 81.27853881278538, 83.56164383561644, 83.10502283105023, 80.36529680365297, 78.99543378995433, 82.64840182648402, 80.36529680365297, 84.01826484018265, 80.82191780821918, 84.93150684931507, 83.56164383561644], 'val_f1': [0.3731562217585084, 0.5826843924134947, 0.6625742686309455, 0.7267049769136071, 0.7473329446156607, 0.7626596956136913, 0.8024359679750079, 0.7540885632486338, 0.7610167628863164, 0.7868493039525959, 0.7774156093393734, 0.7967093220400849, 0.8289693484966739, 0.8124379919871412, 0.8347612899490158, 0.8305317915320246, 0.8039894111709065, 0.7951958378219384, 0.8253145193712556, 0.8037106114654292, 0.8404033899707921, 0.8087640892803936, 0.8497676406768195, 0.8362381790270668], 'val_precision': [0.4580809139094537, 0.5590651737912012, 0.736813482606683, 0.7324424927578926, 0.7629563644299278, 0.7680546954771514, 0.8089100397319576, 0.7681243477947333, 0.7756908201096381, 0.7964177948676866, 0.78588861804435, 0.7979284346754925, 0.8356045758792219, 0.8233999487772415, 0.8350575735082112, 0.8308333483735508, 0.8078751188974248, 0.8124320478056498, 0.82567951897339, 0.8291982336418534, 0.8416664186600434, 0.8121188681485111, 0.8504388778826698, 0.8405288612016144], 'val_recall': [0.4474885844748858, 0.634703196347032, 0.6894977168949772, 0.7397260273972602, 0.7442922374429224, 0.7625570776255708, 0.8082191780821918, 0.7534246575342466, 0.7671232876712328, 0.7853881278538812, 0.776255707762557, 0.7990867579908676, 0.8310502283105022, 0.8127853881278538, 0.8356164383561644, 0.8310502283105022, 0.8036529680365296, 0.7899543378995434, 0.8264840182648402, 0.8036529680365296, 0.8401826484018264, 0.8082191780821918, 0.8493150684931506, 0.8356164383561644], 'val_f2': [0.4038674645115687, 0.6106473260743069, 0.6748953418443469, 0.7330200905743656, 0.7440124362063488, 0.7619649366750071, 0.804582501897001, 0.7518942669347637, 0.7622103555303921, 0.7847482879203898, 0.7760050910663217, 0.7977664861790535, 0.8291580643141464, 0.8112489002245409, 0.835141096303666, 0.8307469656840136, 0.8033516441982084, 0.7906186247199095, 0.8258368590909453, 0.8007380865856469, 0.8401528278278598, 0.8080712386106723, 0.849469794754535, 0.8354230256229855], 'generalization_gap': [-5.037392995704231, -0.6760903256675093, 0.3744500265235331, 1.1982400848753372, 0.8175492245763962, 4.5339657378225695, 1.7900791545750394, 8.484413517645947, 8.329432812223715, 5.060276052880667, 9.694095131109506, 10.296335590434893, 7.5555694240750455, 9.45798358660717, 7.858249862181594, 9.681613463558719, 14.395523241905124, 11.513298176636397, 13.251370383083184, 12.1176189138869, 11.1222059267118, 12.648089784795246, 8.462570599432084, 11.654757075545291], 'learning_rate': [0.0003, 0.0003, 0.0003, 0.0003, 0.0003, 0.0003, 0.0003, 0.0003, 0.0003, 0.0003, 0.0003, 0.0003, 0.0003, 0.0003, 0.0003, 0.0003, 0.0003, 0.0003, 0.0003, 0.0003, 0.0003, 0.0003, 0.0003, 0.0003]}",adamw,0.0003,64,256,1e-05,0.4,0.2,0.0,0.0,False,0.9999,none,0
efficientnet,EfficientNet-B0,2,2,83.56164383561644,84.01826484018265,0.8357421725590667,0.838471050823008,0.8351929634879778,0.8388820802794942,0.8397600182889046,0.8356164383561644,11.578826931278016,5.7924938143337075,9,220.3633735179901,"{'train_loss': [1.2811238254819597, 0.9455712905951908, 0.8907198423431033, 0.8314070474533808, 0.7443288664023081, 0.7074480383169084, 0.6617462315729686, 0.6421918038811002, 0.6294347310350055, 0.6163349279335567, 0.550365319564229, 0.570949137920425, 0.5523937663861683, 0.5378399718375433], 'val_loss': [1.1242445196424211, 0.9481051138469151, 0.8915782655988421, 0.9553423779351371, 0.8685919983046395, 0.8096979601042611, 0.8206783618245806, 0.841017654963902, 0.7766901169504438, 0.8494103976658413, 0.811005711555481, 0.793305686541966, 0.8542515294892448, 0.7962033578327724], 'train_acc': [50.569476082004556, 70.9946848899013, 74.79119210326499, 77.75246772968869, 82.6879271070615, 85.42141230068337, 87.6993166287016, 87.92710706150342, 89.59757023538344, 90.81245254365983, 93.09035687167805, 91.64768413059984, 93.2422171602126, 95.14047076689445], 'val_acc': [61.64383561643836, 72.14611872146119, 74.42922374429224, 72.6027397260274, 76.71232876712328, 78.08219178082192, 79.45205479452055, 79.90867579908675, 84.01826484018265, 78.99543378995433, 83.56164383561644, 82.1917808219178, 79.90867579908675, 83.56164383561644], 'val_f1': [0.5887602327155804, 0.7227564777672926, 0.738477145871253, 0.7224783415578293, 0.7677001552227963, 0.7825667738776076, 0.7992119576468046, 0.8027500749091808, 0.8381406361888775, 0.7921039579836482, 0.838471050823008, 0.8213932977671432, 0.7978496283343447, 0.8357421725590667], 'val_precision': [0.6594034383079598, 0.7329389657983117, 0.7486864109214506, 0.7372867956035182, 0.7956596046741872, 0.7980201058787937, 0.8113762132040494, 0.8172903205135276, 0.8404230671056162, 0.7981416743471278, 0.8453286833341207, 0.823951528521866, 0.8142121945743703, 0.8397600182889046], 'val_recall': [0.6164383561643836, 0.7214611872146118, 0.7442922374429224, 0.726027397260274, 0.7671232876712328, 0.7808219178082192, 0.7945205479452054, 0.7990867579908676, 0.8401826484018264, 0.7899543378995434, 0.8356164383561644, 0.821917808219178, 0.7990867579908676, 0.8356164383561644], 'val_f2': [0.5970262616244973, 0.7208936560744827, 0.7404748637675932, 0.7228415133376715, 0.7647746639701274, 0.7798074929690034, 0.7953520658705162, 0.7992417873639389, 0.8388820802794942, 0.7903465331263952, 0.8362863567829563, 0.8213780223629413, 0.7965945388143107, 0.8351929634879778], 'generalization_gap': [-11.074359534433803, -1.151433831559899, 0.3619683589727458, 5.149728003661295, 5.975598339938216, 7.339220519861456, 8.247261834181046, 8.01843126241667, 5.579305395200791, 11.817018753705497, 9.528713036061617, 9.45590330868204, 13.333541361125853, 11.578826931278016], 'learning_rate': [0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005]}",adamw,0.0005,32,512,0.0001,0.4,0.0,0.5,0.1,False,0.999,plateau,0
efficientnet,EfficientNet-B0,3,2,81.27853881278538,81.27853881278538,0.8100092201808468,0.8100092201808468,0.8111488584392048,0.8111488584392048,0.81205914329202,0.8127853881278538,11.052516616219933,7.5045306702980845,15,236.14622473716736,"{'train_loss': [1.256993686869031, 1.02032109385445, 0.9314562806061336, 0.8647239406903585, 0.8404078157175154, 0.8010342192082178, 0.7656098746118092, 0.6680641188507989, 0.6684410444327763, 0.6515445013840994, 0.6708329724414008, 0.6192355574596495, 0.6008945348716918, 0.5996621158860979, 0.6000544804902304], 'val_loss': [1.1860424961362566, 1.0011817727770125, 1.1158574564116341, 0.9378839986664909, 1.0430784225463867, 0.9231003608022418, 0.8201163070542472, 0.9064434085573468, 0.7932732105255127, 0.7927036796297345, 0.8849639807428632, 0.8331653390611921, 0.8693889720099313, 0.8219054639339447, 0.857877961226872], 'train_acc': [54.13819286256644, 69.32422171602126, 75.55049354593774, 76.15793470007593, 78.73955960516325, 80.71374335611237, 82.91571753986332, 87.54745634016705, 87.31966590736522, 88.8382687927107, 87.77524677296887, 89.29384965831436, 90.8883826879271, 91.87547456340167, 92.33105542900532], 'val_acc': [56.16438356164384, 66.66666666666667, 58.9041095890411, 70.31963470319634, 72.14611872146119, 73.05936073059361, 78.08219178082192, 76.25570776255708, 78.99543378995433, 79.45205479452055, 77.62557077625571, 79.45205479452055, 78.53881278538813, 79.90867579908675, 81.27853881278538], 'val_f1': [0.5656871409633231, 0.657182999648753, 0.5861674156546846, 0.7093122474569276, 0.7112213893914592, 0.7266076882844758, 0.782977860952969, 0.764074172185347, 0.7893997827963989, 0.8014290365277873, 0.7788433269735568, 0.7947194733116743, 0.7868817546392085, 0.8018447788469429, 0.8100092201808468], 'val_precision': [0.6048978125402062, 0.7571952400719524, 0.6378524392211097, 0.7372574600616503, 0.7339177818629874, 0.7474689313730409, 0.8024311395312217, 0.7774351245773069, 0.7917248260309606, 0.8156931065219898, 0.7918673825612967, 0.8050345134039718, 0.7998567991277056, 0.8373275626872365, 0.81205914329202], 'val_recall': [0.5616438356164384, 0.6666666666666666, 0.589041095890411, 0.7031963470319634, 0.7214611872146118, 0.730593607305936, 0.7808219178082192, 0.7625570776255708, 0.7899543378995434, 0.7945205479452054, 0.776255707762557, 0.7945205479452054, 0.7853881278538812, 0.7990867579908676, 0.8127853881278538], 'val_f2': [0.5596596164304835, 0.651473494349242, 0.5802010766358031, 0.7031626408074195, 0.7139764864017107, 0.7268791373038838, 0.779638094682034, 0.7619951671866232, 0.7893925582675386, 0.7962883194628875, 0.7761300481490067, 0.7933221096320102, 0.7848841479853592, 0.7964325931009161, 0.8111488584392048], 'generalization_gap': [-2.0261906990773966, 2.6575550493545848, 16.646383956896642, 5.838299996879584, 6.593440883702058, 7.654382625518764, 4.833525759041407, 11.291748577609965, 8.324232117410887, 9.386213998190158, 10.149675996713157, 9.841794863793808, 12.349569902538974, 11.966798764314916, 11.052516616219933], 'learning_rate': [0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001]}",adamw,0.001,32,256,1e-05,0.4,0.0,0.0,0.1,False,0.9999,plateau,0
efficientnet,EfficientNet-B0,4,2,85.84474885844749,87.21461187214612,0.8575962729013864,0.8705497056924965,0.8578239544079118,0.8711792468911768,0.8591488665321612,0.8584474885844748,9.52351234124879,9.138518511752645,23,392.2846255302429,"{'train_loss': [1.3085398901076544, 1.0067041232472373, 0.9864235804194496, 0.8040939427557445, 0.8716456095377604, 0.7100936472415924, 0.6851498470419929, 0.6306527640138354, 0.6552363172883079, 0.768138390211832, 0.6301069969222659, 0.599298303325971, 0.7552634307316372, 0.44824073144367765, 0.5443111931284269, 0.6179107008945375, 0.3849780786605108, 0.4418421447986648, 0.486959084158852, 0.43706397996062324, 0.40662747834409985, 0.34132692377482143, 0.33007113812934785, 0.2964357343457994, 0.2195230440369674], 'val_loss': [1.3481231182813644, 1.0070023089647293, 0.7597025893628597, 0.9725911691784859, 0.9751170985400677, 0.713902086019516, 0.873962290585041, 0.6870855875313282, 0.6909945011138916, 0.6545769050717354, 0.6833212524652481, 0.6389034613966942, 0.642179898917675, 0.7094211876392365, 0.651156835258007, 0.5151289515197277, 0.48650265485048294, 0.5279023982584476, 0.48197488486766815, 0.4425622373819351, 0.4429013729095459, 0.43140920996665955, 0.41382645815610886, 0.42643845081329346, 0.42489031702280045], 'train_acc': [49.430523917995444, 63.629460895975704, 65.29992406985573, 73.42444950645407, 75.62642369020502, 77.67653758542141, 80.6378132118451, 81.09339407744875, 84.05466970387243, 80.48595292331055, 83.67501898253607, 85.11769172361427, 82.46013667425969, 91.34396355353076, 87.92710706150342, 88.68640850417616, 92.02733485193622, 92.17919514047077, 91.4958238420653, 92.9384965831435, 95.44419134396355, 96.12756264236901, 96.96279422930904, 96.96279422930904, 95.36826119969628], 'val_acc': [46.118721461187214, 61.18721461187214, 74.88584474885845, 68.03652968036529, 69.86301369863014, 72.14611872146119, 71.23287671232876, 75.79908675799086, 76.25570776255708, 78.08219178082192, 78.99543378995433, 76.71232876712328, 81.27853881278538, 80.36529680365297, 77.62557077625571, 84.47488584474885, 85.38812785388127, 83.10502283105023, 84.01826484018265, 84.47488584474885, 83.10502283105023, 86.7579908675799, 87.21461187214612, 85.84474885844749, 85.84474885844749], 'val_f1': [0.40873440831576097, 0.5738656023349292, 0.7407429262771729, 0.6563075198210483, 0.6914284653028936, 0.725206147887398, 0.6995678403091494, 0.7454710996922499, 0.7641044386643937, 0.7820186792654417, 0.7764826001871863, 0.7675365409256751, 0.816719856435194, 0.8045399848173609, 0.7786055147399011, 0.8421867540395213, 0.8527021189017285, 0.8316665122220249, 0.8405862636360324, 0.8462339992215403, 0.832025447273224, 0.8662324981184318, 0.8705497056924965, 0.8575772146246571, 0.8575962729013864], 'val_precision': [0.5274389091846882, 0.5933661467908043, 0.7474033306998398, 0.6829648886652865, 0.7149774478241275, 0.7379935273534463, 0.7278274625900567, 0.7628202461047136, 0.7679425420718953, 0.7903269186256371, 0.8142214710707861, 0.7886088510955865, 0.8300825342805015, 0.8199414557835925, 0.7872024737169913, 0.844243320627453, 0.8542562227842876, 0.834973292354247, 0.8476504008585315, 0.8495230532157274, 0.8362340989791774, 0.8678485068509433, 0.8718703322032919, 0.8600656799961258, 0.8591488665321612], 'val_recall': [0.4611872146118721, 0.6118721461187214, 0.7488584474885844, 0.680365296803653, 0.6986301369863014, 0.7214611872146118, 0.7123287671232876, 0.7579908675799086, 0.7625570776255708, 0.7808219178082192, 0.7899543378995434, 0.7671232876712328, 0.8127853881278538, 0.8036529680365296, 0.776255707762557, 0.8447488584474886, 0.8538812785388128, 0.8310502283105022, 0.8401826484018264, 0.8447488584474886, 0.8310502283105022, 0.867579908675799, 0.8721461187214612, 0.8584474885844748, 0.8584474885844748], 'val_f2': [0.4338244795209101, 0.5895792512026168, 0.7439034766606939, 0.6660003548298342, 0.692376387997088, 0.7217906984624396, 0.7034434708248091, 0.7501388371759561, 0.7629263897044792, 0.7804668420733376, 0.7808201249117613, 0.7646499048607793, 0.8131082402458356, 0.8026689030986495, 0.7764411233414853, 0.8431743200361869, 0.8530928238667819, 0.8309781271744863, 0.8394898042254372, 0.8451285975311427, 0.8310439292874773, 0.8667060048624788, 0.8711792468911768, 0.8577093997178071, 0.8578239544079118], 'generalization_gap': [3.3118024568082305, 2.442246284103561, -9.585920679002712, 5.387919826088776, 5.763409991574875, 5.530418863960222, 9.404936499516339, 5.294307319457886, 7.798961941315355, 2.4037611424886336, 4.67958519258174, 8.40536295649099, 1.1815978614743017, 10.978666749877789, 10.301536285247707, 4.2115226594273025, 6.639206998054945, 9.074172309420533, 7.477559001882653, 8.46361073839465, 12.339168512913318, 9.369571774789108, 9.748182357162918, 11.118045370861552, 9.52351234124879], 'learning_rate': [0.002, 0.001992114701314478, 0.001968583161128631, 0.0019297764858882515, 0.0018763066800438636, 0.0018090169943749475, 0.0017289686274214115, 0.0016374239897486895, 0.0015358267949789964, 0.0014257792915650725, 0.0013090169943749473, 0.0011873813145857248, 0.0010627905195293135, 0.0009372094804706867, 0.0008126186854142754, 0.0006909830056250529, 0.0005742207084349273, 0.0004641732050210031, 0.00036257601025131025, 0.00027103137257858867, 0.00019098300562505268, 0.00012369331995613645, 7.022351411174866e-05, 3.141683887136904e-05, 7.885298685522236e-06]}",adamw,0.002,64,512,0.001,0.2,0.2,0.5,0.0,False,0.999,cosine,0
efficientnet,EfficientNet-B0,5,2,82.1917808219178,84.93150684931507,0.8237149689014478,0.8488790702458857,0.8224668811273963,0.8484600259336018,0.8268811688903015,0.821917808219178,15.606244994331249,6.50536072053603,22,399.68381237983704,"{'train_loss': [1.1801519848051525, 0.9407758755343301, 0.8307302150697935, 0.8124212587163562, 0.6394240196262088, 0.630200710325014, 0.6548267851273218, 0.5130199027203378, 0.5809702915804726, 0.5199598088150933, 0.5571923681667873, 0.42871876735062825, 0.4591278804554826, 0.36556496617517303, 0.37813773525080513, 0.31837185481119723, 0.21779682513858592, 0.2114416349767929, 0.2583483088029815, 0.16459717248965586, 0.21591275858338035, 0.30492917501500677, 0.1854540313194905, 0.2530612059913221, 0.23014533668312998], 'val_loss': [1.195957529757704, 0.7771264080490384, 0.892300967659269, 0.686116852930614, 0.6922823318413326, 0.6482312551566533, 0.7155141745294843, 0.6714861861297062, 0.707859856741769, 0.7795881884438651, 0.5327223752226148, 0.563630973654134, 0.5699975469282695, 0.5792152328150613, 0.5025843467031207, 0.5203373900481633, 0.48604240055595127, 0.5492328224437577, 0.5174128477062497, 0.5600016989878246, 0.48628836018698557, 0.47084068081208635, 0.4784101205212729, 0.4694669949156897, 0.4771591265286718], 'train_acc': [54.441913439635535, 65.90736522399392, 71.90584662110858, 74.10782080485953, 78.13211845102505, 80.25816249050874, 80.41002277904327, 83.37129840546697, 83.2953682611997, 87.31966590736522, 86.02885345482156, 89.90129081245254, 88.61047835990888, 90.96431283219438, 91.64768413059984, 93.39407744874715, 95.67198177676538, 95.67198177676538, 95.44419134396355, 96.20349278663629, 97.41837509491268, 94.22930903568717, 97.41837509491268, 95.52012148823083, 97.79802581624905], 'val_acc': [56.16438356164384, 72.14611872146119, 68.4931506849315, 76.25570776255708, 73.05936073059361, 75.79908675799086, 72.6027397260274, 75.79908675799086, 72.6027397260274, 76.25570776255708, 79.45205479452055, 79.90867579908675, 82.1917808219178, 79.90867579908675, 84.01826484018265, 84.47488584474885, 83.56164383561644, 84.01826484018265, 82.64840182648402, 81.7351598173516, 82.1917808219178, 84.93150684931507, 82.64840182648402, 84.93150684931507, 82.1917808219178], 'val_f1': [0.5131698990023417, 0.7094869075000307, 0.6335845403493536, 0.762278547247634, 0.730277824443686, 0.7545191024535327, 0.7263649477658266, 0.7614546099806105, 0.7288091878957247, 0.7575268101078871, 0.7985350651894759, 0.8018400800756148, 0.8217566179130353, 0.799093021237761, 0.838074775407479, 0.8452768373295405, 0.8356480933129095, 0.8408218731514066, 0.8279125023563821, 0.8192377861716399, 0.8222556923531088, 0.8482850319063143, 0.8275407263827047, 0.8488790702458857, 0.8237149689014478], 'val_precision': [0.5756230787078848, 0.7283266539702533, 0.5930694991722799, 0.7726851605987347, 0.773127493872079, 0.7553158222369989, 0.7452631246674728, 0.770413737293694, 0.7349656507362755, 0.7981691351554365, 0.8136321195144725, 0.8171466050972179, 0.825196574590629, 0.8050065241965821, 0.8446867038363549, 0.8470417110724096, 0.836331601737529, 0.8427931975414129, 0.8308670982265691, 0.8230880737730054, 0.8232908751319844, 0.8512997800937636, 0.8296725120562871, 0.8543713068999536, 0.8268811688903015], 'val_recall': [0.5616438356164384, 0.7214611872146118, 0.684931506849315, 0.7625570776255708, 0.730593607305936, 0.7579908675799086, 0.726027397260274, 0.7579908675799086, 0.726027397260274, 0.7625570776255708, 0.7945205479452054, 0.7990867579908676, 0.821917808219178, 0.7990867579908676, 0.8401826484018264, 0.8447488584474886, 0.8356164383561644, 0.8401826484018264, 0.8264840182648402, 0.817351598173516, 0.821917808219178, 0.8493150684931506, 0.8264840182648402, 0.8493150684931506, 0.821917808219178], 'val_f2': [0.5298817060692133, 0.7133323919908008, 0.6628653550631027, 0.7612395417991416, 0.7253860133142367, 0.756036607859014, 0.7237789831362682, 0.7587652477123149, 0.7266939815615812, 0.7556965381523875, 0.7948384898146053, 0.7984177441322613, 0.8214524149564583, 0.7984132692618328, 0.8383011403235571, 0.8448095643228429, 0.8355516199781093, 0.8402771966034592, 0.8268730965142449, 0.8178679544179543, 0.8219666615635831, 0.8484315641859669, 0.8267734102465153, 0.8484600259336018, 0.8224668811273963], 'generalization_gap': [-1.7224701220083034, -6.238753497467272, 3.412695936177073, -2.1478869576975512, 5.07275772043144, 4.459075732517874, 7.80728305301588, 7.572211647476109, 10.692628535172304, 11.06395814480814, 6.576798660301009, 9.992615013365793, 6.418697537991079, 11.05563703310763, 7.629419290417189, 8.9191916039983, 12.110337941148941, 11.653716936582725, 12.795789517479534, 14.468332969284688, 15.226594272994873, 9.297802186372095, 14.769973268428657, 10.588614638915757, 15.606244994331249], 'learning_rate': [0.001, 0.000996057350657239, 0.0009842915805643156, 0.0009648882429441258, 0.0009381533400219318, 0.0009045084971874737, 0.0008644843137107057, 0.0008187119948743448, 0.0007679133974894982, 0.0007128896457825362, 0.0006545084971874736, 0.0005936906572928624, 0.0005313952597646568, 0.00046860474023534336, 0.0004063093427071377, 0.00034549150281252644, 0.00028711035421746366, 0.00023208660251050156, 0.00018128800512565513, 0.00013551568628929433, 9.549150281252634e-05, 6.184665997806823e-05, 3.511175705587433e-05, 1.570841943568452e-05, 3.942649342761118e-06]}",adamw,0.001,32,384,0.0001,0.2,0.1,1.0,0.0,False,0.9999,cosine,0
efficientnet,EfficientNet-B0,6,2,77.62557077625571,77.62557077625571,0.7793704693465187,0.7793704693465187,0.7760861612053879,0.7760861612053879,0.7957331816560437,0.776255707762557,11.060837727920443,6.594998525107714,22,402.9507074356079,"{'train_loss': [1.2784746175720578, 0.9993078992480323, 0.9141413966814677, 0.9857984156835646, 0.9315859930855888, 0.8933649886222113, 0.8541933979306903, 0.8416627304894584, 0.8107098497095562, 0.7821796437104543, 0.7709929467666716, 0.655358951716196, 0.7148553587141491, 0.702983558177948, 0.7570743688515255, 0.49948379397392273, 0.6718341693991706, 0.6501061334496453, 0.5245063021069482, 0.6597498066368557, 0.6321778964428675, 0.6146312654018402, 0.4654701692717416, 0.801061178956713, 0.5903572951044355], 'val_loss': [1.2547486647963524, 0.9702334478497505, 0.9280689805746078, 1.1120449155569077, 1.3863407839089632, 0.9191414415836334, 1.1948654167354107, 1.0268611758947372, 0.7870508655905724, 0.8779737036675215, 1.09290412068367, 0.7560562193393707, 0.7278143018484116, 0.7297331877052784, 1.2829972058534622, 1.3044601380825043, 0.6886742115020752, 0.7292618583887815, 0.9959336668252945, 0.7810490652918816, 0.829403430223465, 0.676776722073555, 0.7169367969036102, 0.8502753525972366, 0.7214668914675713], 'train_acc': [48.9749430523918, 66.81852695520122, 70.61503416856492, 65.75550493545937, 69.40015186028853, 72.58921791951404, 73.04479878511769, 75.32270311313592, 76.5375854214123, 78.96735003796508, 76.8413059984814, 82.46013667425969, 81.09339407744875, 81.70083523158694, 77.98025816249051, 85.9529233105543, 82.00455580865604, 85.3454821564161, 87.47152619589977, 82.08048595292331, 86.78815489749431, 84.51025056947609, 87.77524677296887, 80.86560364464692, 88.68640850417616], 'val_acc': [57.077625570776256, 61.18721461187214, 63.470319634703195, 68.4931506849315, 54.794520547945204, 61.64383561643836, 63.013698630136986, 65.29680365296804, 76.71232876712328, 68.4931506849315, 65.75342465753425, 68.03652968036529, 71.68949771689498, 73.97260273972603, 58.9041095890411, 71.23287671232876, 76.71232876712328, 71.23287671232876, 75.79908675799086, 73.97260273972603, 69.40639269406392, 77.62557077625571, 74.42922374429224, 73.97260273972603, 77.62557077625571], 'val_f1': [0.5043004706767996, 0.6007843018760919, 0.6234259756785078, 0.67388407569583, 0.5115949514793047, 0.5824302528984563, 0.5991168759288311, 0.6658490657241751, 0.7674751330800997, 0.673489327636009, 0.6478582141790663, 0.6668890255922051, 0.7131415848756311, 0.7316286695904873, 0.611817191860667, 0.7058922489621726, 0.7663899984134621, 0.6961533968356708, 0.7500527581268398, 0.7361494285412222, 0.6890526683159163, 0.7789102526173471, 0.744188582365817, 0.7333925722276051, 0.7793704693465187], 'val_precision': [0.5506886065249947, 0.6147497040339843, 0.6815739164075759, 0.6893533984347212, 0.5911532492410333, 0.6793946608703769, 0.6482568319611001, 0.7327617445232104, 0.7917102869658833, 0.7036572004529121, 0.7361606033706269, 0.7435206239949865, 0.7386006180526727, 0.7414957611779222, 0.6969368873881363, 0.7419761412169114, 0.789230498080495, 0.7200744004104556, 0.7735677991784703, 0.7569547651739432, 0.6962195679720479, 0.7997176604626737, 0.7727386388345293, 0.7702940676508, 0.7957331816560437], 'val_recall': [0.5707762557077626, 0.6118721461187214, 0.634703196347032, 0.684931506849315, 0.547945205479452, 0.6164383561643836, 0.6301369863013698, 0.6529680365296804, 0.7671232876712328, 0.684931506849315, 0.6575342465753424, 0.680365296803653, 0.7168949771689498, 0.7397260273972602, 0.589041095890411, 0.7123287671232876, 0.7671232876712328, 0.7123287671232876, 0.7579908675799086, 0.7397260273972602, 0.6940639269406392, 0.776255707762557, 0.7442922374429224, 0.7397260273972602, 0.776255707762557], 'val_f2': [0.5387757151475655, 0.6044212788278642, 0.6243213103362618, 0.6779696007668125, 0.5205911995244538, 0.5898780865227613, 0.6129245370695712, 0.6517527713547516, 0.7647168091940959, 0.6749259034020599, 0.6429775225251608, 0.6667771220245573, 0.711790610973366, 0.7342955304315788, 0.590205035133251, 0.7063068596923219, 0.7644722021357448, 0.7012064062440112, 0.7523035852768318, 0.7356457153005288, 0.6904870745664636, 0.7755065503456667, 0.741188176416368, 0.7322916278318077, 0.7760861612053879], 'generalization_gap': [-8.102682518384455, 5.631312343329078, 7.144714533861723, -2.7376457494721365, 14.605631312343327, 10.945382303075682, 10.031100154980706, 10.025899460167878, -0.17474334571097927, 10.474199353033569, 11.087881340947149, 14.423606993894396, 9.403896360553773, 7.728232491860908, 19.076148573449416, 14.720046598225537, 5.292227041532755, 14.112605444087336, 11.672439437908906, 8.107883213197283, 17.381762203430384, 6.884679793220371, 13.346023028676626, 6.893000904920896, 11.060837727920443], 'learning_rate': [0.0006000000000000001, 0.0012000000000000001, 0.0018, 0.0024000000000000002, 0.003, 0.003, 0.003, 0.003, 0.003, 0.003, 0.003, 0.003, 0.003, 0.003, 0.003, 0.003, 0.003, 0.003, 0.003, 0.003, 0.003, 0.003, 0.003, 0.003, 0.003]}",adamw,0.003,64,512,0.0003,0.2,0.2,1.0,0.0,False,0.9999,none,5
